,Category,Code,Case,Text,Coder,Date,Words,% Words,Comment,Variable
996,efectos,evacuados, Maldonado y Melo inician reconstrucción tras temporal - ECOS UY,"Según informó la Intendencia de Maldonado, 15 camiones trabajan en la zona apoyados por cuatro máquinas. Mientras, técnicos de las direcciones municipales de Obras, Higiene y Vivienda trabajan en la zona para asistir a los afectado",Admin,29/4/2020,36,"14,40%",,DOCUMENT
997,respuestas,ayuda damnificados, Maldonado y Melo inician reconstrucción tras temporal - ECOS UY,"Según informó la Intendencia de Maldonado, 15 camiones trabajan en la zona apoyados por cuatro máquinas. Mientras, técnicos de las direcciones municipales de Obras, Higiene y Vivienda trabajan en la zona para asistir a los afectados",Admin,29/4/2020,36,"14,40%",,DOCUMENT
998,respuestas,soluciones ciudad, Maldonado y Melo inician reconstrucción tras temporal - ECOS UY,"Según informó la Intendencia de Maldonado, 15 camiones trabajan en la zona apoyados por cuatro máquinas. Mientras, técnicos de las direcciones municipales de Obras, Higiene y Vivienda trabajan en la zona para asistir a los afectados.",Admin,29/4/2020,36,"14,40%",,DOCUMENT
999,efectos,inundación, Más de 4000 personas evacuadas y 32 cortes de rutas - ECOS UY,"""El número de personas desplazadas totaliza 4.031, entre evacuados y quienes salieron de sus viviendas por su propia voluntad y medios"", afirmó hoy el",Admin,29/4/2020,25,"11,20%",,DOCUMENT
1000,efectos,evacuados, Más de 4000 personas evacuadas y 32 cortes de rutas - ECOS UY,"""El número de personas desplazadas totaliza 4.031, entre evacuados y quienes salieron de sus viviendas por su propia voluntad y medios"", afirmó hoy el",Admin,29/4/2020,25,"11,20%",,DOCUMENT
1001,respuestas,ayuda damnificados, Más de 4000 personas evacuadas y 32 cortes de rutas - ECOS UY,Nacional de Emergencias (Sinae).,Admin,29/4/2020,4,"1,80%",,DOCUMENT
1002,eventos meteorológicos,lluvia, Más de 4000 personas evacuadas y 32 cortes de rutas - ECOS UY,"Hasta ayer debido a las abundantes lluvias caídas durante las últimas horas, hay un total de 3.623 personas desplazadas en 13 departamentos del país, según el último comunicado emitido por el Sistema Nacional de Emergencia (Sinae) a las 18:00 hora",Admin,29/4/2020,42,"18,80%",,DOCUMENT
1003,efectos,inundación, Más de 4000 personas evacuadas y 32 cortes de rutas - ECOS UY,"Hasta ayer debido a las abundantes lluvias caídas durante las últimas horas, hay un total de 3.623 personas desplazadas en 13 departamentos del país, según el último comunicado emitido por el Sistema Nacional de Emergencia (Sinae) a las 18:00 horas",Admin,29/4/2020,42,"18,80%",,DOCUMENT
1004,efectos,evacuados, Más de 4000 personas evacuadas y 32 cortes de rutas - ECOS UY,"Hasta ayer debido a las abundantes lluvias caídas durante las últimas horas, hay un total de 3.623 personas desplazadas en 13 departamentos del país, según el último comunicado emitido por el Sistema Nacional de Emergencia (Sinae) a las 18:00 horas.",Admin,29/4/2020,42,"18,80%",,DOCUMENT
1005,efectos,evacuados, Más de 4000 personas evacuadas y 32 cortes de rutas - ECOS UY,"De ese total de desplazados, 1280 son evacuados y 2343 son autoevacuados.",Admin,29/4/2020,12,"5,40%",,DOCUMENT
1006,efectos,inundación, Más de 4000 personas evacuadas y 32 cortes de rutas - ECOS UY,"De ese total de desplazados, 1280 son evacuados y 2343 son autoevacuados.",Admin,29/4/2020,12,"5,40%",,DOCUMENT
1007,efectos,evacuados, Más de 4000 personas evacuadas y 32 cortes de rutas - ECOS UY,"De ese total de desplazados, 1280 son evacuados y 2343 son autoevacuados.",Admin,29/4/2020,12,"5,40%",,DOCUMENT
1008,efectos,inundación, Más de 4000 personas evacuadas y 32 cortes de rutas - ECOS UY,"De ese total de desplazados, 1280 son evacuados y 2343 son autoevacuados.",Admin,29/4/2020,12,"5,40%",,DOCUMENT
1009,eventos meteorológicos,tormenta, Meteorología baja nivel de riesgo a amarillo en cinco departamentos - ECOS UY,"Se prevé actividad eléctrica, ocasionales granizadas, rachas de viento fuerte entre 60 - 75 km/h y precipitaciones puntualmente abundantes (entre 20-50 mm en 6 hs.)",Admin,29/4/2020,26,"21,30%",,DOCUMENT
1010,eventos meteorológicos,viento, Meteorología baja nivel de riesgo a amarillo en cinco departamentos - ECOS UY,"Se prevé actividad eléctrica, ocasionales granizadas, rachas de viento fuerte entre 60 - 75 km/h y precipitaciones puntualmente abundantes (entre 20-50 mm en 6 hs.).",Admin,29/4/2020,26,"21,30%",,DOCUMENT
1011,eventos meteorológicos,lluvia, Meteorología baja nivel de riesgo a amarillo en cinco departamentos - ECOS UY,"Se prevé actividad eléctrica, ocasionales granizadas, rachas de viento fuerte entre 60 - 75 km/h y precipitaciones puntualmente abundantes (entre 20-50 mm en 6 hs.).",Admin,29/4/2020,26,"21,30%",,DOCUMENT
1012,eventos meteorológicos,viento," Meteorólogos de Brasil alertan por turbonadas y lluvias diluviales para fin de semana y el lunes de Carnaval - Noticias Uruguay, LARED21 Diario Digita","Al final habrá o no tormentas y viento,no entiendo si el informe es viejo o no.aclaren bien porque da a confusión.gracias",Admin,29/4/2020,24,"7,70%",,DOCUMENT
1013,eventos meteorológicos,tormenta," Meteorólogos de Brasil alertan por turbonadas y lluvias diluviales para fin de semana y el lunes de Carnaval - Noticias Uruguay, LARED21 Diario Digita","Al final habrá o no tormentas y viento,no entiendo si el informe es viejo o no.aclaren bien porque da a confusión.gracias",Admin,29/4/2020,24,"7,70%",,DOCUMENT
1014,eventos meteorológicos,viento," Meteorólogos de Brasil alertan por turbonadas y lluvias diluviales para fin de semana y el lunes de Carnaval - Noticias Uruguay, LARED21 Diario Digita",Eso que dan es del 2016. Entren a metsul por face y la noticia es actual y abajo aclara que la gente divulgó una noticia del 2014. Algo de lluvia y algo de viento va a venir parece q no muy fuertes.,Admin,29/4/2020,42,"13,50%",,DOCUMENT
1015,eventos meteorológicos,viento," Meteorólogos de Brasil alertan por turbonadas y lluvias diluviales para fin de semana y el lunes de Carnaval - Noticias Uruguay, LARED21 Diario Digita",Eso que dan es del 2016. Entren a metsul por face y la noticia es actual y abajo aclara que la gente divulgó una noticia del 2014. Algo de lluvia y algo de viento va a venir parece q no muy fuertes.,Admin,29/4/2020,42,"13,50%",,DOCUMENT
1016,respuestas,ayuda damnificados, Presidente Vázquez escucha a los vecinos y recorre centro de evacuados - ECOS UY,? recorre centro de evacuados,Admin,29/4/2020,4,"1,90%",,DOCUMENT
1017,efectos,evacuados, Presidente Vázquez escucha a los vecinos y recorre centro de evacuados - ECOS UY,"Luego recorrió el Estadio Cerrados de Dolores donde se encuentran alojados los evacuados. También llegó hasta el Hospital, en donde se le informó que el PIT-",Admin,29/4/2020,26,"12,60%",,DOCUMENT
1018,respuestas,ayuda damnificados, Presidente Vázquez escucha a los vecinos y recorre centro de evacuados - ECOS UY,"Luego recorrió el Estadio Cerrados de Dolores donde se encuentran alojados los evacuados. También llegó hasta el Hospital, en donde se le informó que el PIT-",Admin,29/4/2020,26,"12,60%",,DOCUMENT
1019,efectos,inundación, Son 10290 desplazados en todo el país y 41 cortes de rutas - ECOS UY,Son 10290 desplazados en todo el país y 41 cortes de rutas - ECOS UY cuatro en el resto del país es la triste cifra luego de la crítica situación meteorológica.,Admin,29/4/2020,30,"13,80%",,DOCUMENT
1020,efectos,evacuados, Son 10290 desplazados en todo el país y 41 cortes de rutas - ECOS UY,Son 10290 desplazados en todo el país y 41 cortes de rutas - ECOS UY cuatro en el resto del país es la triste cifra luego de la crítica situación meteorológica.,Admin,29/4/2020,30,"13,80%",,DOCUMENT
1021,efectos,inundación, Son 10290 desplazados en todo el país y 41 cortes de rutas - ECOS UY,"""De ese total de personas desplazadas 2.643 son evacuados y 7.647 son autoevacuados"".",Admin,29/4/2020,15,"6,90%",,DOCUMENT
1022,efectos,evacuados, Son 10290 desplazados en todo el país y 41 cortes de rutas - ECOS UY,"""De ese total de personas desplazadas 2.643 son evacuados y 7.647 son autoevacuados"".",Admin,29/4/2020,15,"6,90%",,DOCUMENT
1023,efectos,evacuados, Son 10290 desplazados en todo el país y 41 cortes de rutas - ECOS UY,Son 10290 desplazados en todo el país y 41 cortes de rutas - ECOS UY © 2020 | Ecos. Todos los derechos reservados.,Admin,29/4/2020,20,"9,20%",,DOCUMENT
1024,efectos,inundación, Son 10290 desplazados en todo el país y 41 cortes de rutas - ECOS UY,Son 10290 desplazados en todo el país y 41 cortes de rutas - ECOS UY © 2020 | Ecos. Todos los derechos reservados.,Admin,29/4/2020,20,"9,20%",,DOCUMENT
1025,respuestas,soluciones ciudad, Tornado e inundaciones en realidad costarán 350 millones de dólares - ECOS UY,"El Consejo de Ministros está a partir de hoy en ""sesión permanente"". Así lo anunció el mandatario al informar los resultados de la reunión ministerial especial de este sábado, que definió los criterios a aplicar para la ayuda a la reconstrucción de amplias zonas del país.",Admin,29/4/2020,46,"19,80%",,DOCUMENT
1026,respuestas,ayuda damnificados, Tornado e inundaciones en realidad costarán 350 millones de dólares - ECOS UY,"El Consejo de Ministros está a partir de hoy en ""sesión permanente"". Así lo anunció el mandatario al informar los resultados de la reunión ministerial especial de este sábado, que definió los criterios a aplicar para la ayuda a la reconstrucción de amplias zonas del país.",Admin,29/4/2020,46,"19,80%",,DOCUMENT
1027,respuestas,ayuda damnificados, Vázquez anunció compra de radares para predecir fenómenos naturales - ECOS UY,El presidente Tabaré Vázquez recorrió hoy la ciudad de San Ramón con el objetivo de conocer cómo se estaban implementando las medidas preventivas ante la posible crecida del Río Santa Lucía. Así como visitó a los evacuados afectados por las intensas lluvias de los últimos día,Admin,29/4/2020,46,"19,20%",,DOCUMENT
1028,eventos meteorológicos,lluvia, Vázquez anunció compra de radares para predecir fenómenos naturales - ECOS UY,El presidente Tabaré Vázquez recorrió hoy la ciudad de San Ramón con el objetivo de conocer cómo se estaban implementando las medidas preventivas ante la posible crecida del Río Santa Lucía. Así como visitó a los evacuados afectados por las intensas lluvias de los últimos días,Admin,29/4/2020,46,"19,20%",,DOCUMENT
1029,efectos,inundación, Vázquez anunció compra de radares para predecir fenómenos naturales - ECOS UY,El presidente Tabaré Vázquez recorrió hoy la ciudad de San Ramón con el objetivo de conocer cómo se estaban implementando las medidas preventivas ante la posible crecida del Río Santa Lucía. Así como visitó a los evacuados afectados por las intensas lluvias de los últimos días.,Admin,29/4/2020,46,"19,20%",,DOCUMENT
1030,efectos,evacuados, Vázquez anunció compra de radares para predecir fenómenos naturales - ECOS UY,El presidente Tabaré Vázquez recorrió hoy la ciudad de San Ramón con el objetivo de conocer cómo se estaban implementando las medidas preventivas ante la posible crecida del Río Santa Lucía. Así como visitó a los evacuados afectados por las intensas lluvias de los últimos días.,Admin,29/4/2020,46,"19,20%",,DOCUMENT
1031,respuestas,ayuda damnificados," A ocho meses del tornado, cien doloreños aún viven en contenedores - ECOS UY","A ocho meses de ese día, aún unas 100 personas siguen viviendo en unos treinta y cinco contenedores de poco más de diez metros cuadrados, algo así como una habitación grande para en algunos casos matrimonios con hijos. “Es complicado vivir ahí, sobre todo con estos calores”, afirmó el jefe municipal. A ellos, aún el Ejército les sigue preparando la comida, que es distribuida por",Admin,29/4/2020,65,"25,30%",,DOCUMENT
1032,efectos,evacuados," A ocho meses del tornado, cien doloreños aún viven en contenedores - ECOS UY","A ocho meses de ese día, aún unas 100 personas siguen viviendo en unos treinta y cinco contenedores de poco más de diez metros cuadrados, algo así como una habitación grande para en algunos casos matrimonios con hijos. “Es complicado vivir ahí, sobre todo con estos calores”, afirmó el jefe municipal. A ellos, aún el Ejército les sigue preparando la comida, que es distribuida por l",Admin,29/4/2020,66,"25,70%",,DOCUMENT
1033,eventos meteorológicos,tornado," A ocho meses del tornado, cien doloreños aún viven en contenedores - ECOS UY","A ocho meses de ese día, aún unas 100 personas siguen viviendo en unos treinta y cinco contenedores de poco más de diez metros cuadrados, algo así como una habitación grande para en algunos casos matrimonios con hijos. “Es complicado vivir ahí, sobre todo con estos calores”, afirmó el jefe municipal. A ellos, aún el Ejército les sigue preparando la comida, que es distribuida por la",Admin,29/4/2020,66,"25,70%",,DOCUMENT
1034,Actores,Ejército," A ocho meses del tornado, cien doloreños aún viven en contenedores - ECOS UY","A ocho meses de ese día, aún unas 100 personas siguen viviendo en unos treinta y cinco contenedores de poco más de diez metros cuadrados, algo así como una habitación grande para en algunos casos matrimonios con hijos. “Es complicado vivir ahí, sobre todo con estos calores”, afirmó el jefe municipal. A ellos, aún el Ejército les sigue preparando la comida, que es distribuida por la",Admin,29/4/2020,66,"25,70%",,DOCUMENT
1035,respuestas,ayuda damnificados," A ocho meses del tornado, cien doloreños aún viven en contenedores - ECOS UY",Intendencia de Soriano (IS).,Admin,29/4/2020,4,"1,60%",,DOCUMENT
1036,eventos meteorológicos,tornado," A ocho meses del tornado, cien doloreños aún viven en contenedores - ECOS UY",Intendencia de Soriano (IS).,Admin,29/4/2020,4,"1,60%",,DOCUMENT
1037,eventos meteorológicos,viento, Alerta amarilla desde medianoche por tormentas intensas - ECOS UY,"Según explicó el Instituto Uruguayo de Meteorología (Inumet), ""los departamentos comprendidos en la franja costera del país se encuentran afectados por una masa de aire cálida, húmeda e inestable que generarán tormentas puntualmente intensas con actividad eléctrica, ocasionales granizadas, rachas de viento entre 60 - 75 km/h, y precipitaciones abundantes (20 - 50 mm).",Admin,29/4/2020,53,"23,20%",,DOCUMENT
1038,eventos meteorológicos,tormenta, Alerta amarilla desde medianoche por tormentas intensas - ECOS UY,"Según explicó el Instituto Uruguayo de Meteorología (Inumet), ""los departamentos comprendidos en la franja costera del país se encuentran afectados por una masa de aire cálida, húmeda e inestable que generarán tormentas puntualmente intensas con actividad eléctrica, ocasionales granizadas, rachas de viento entre 60 - 75 km/h, y precipitaciones abundantes (20 - 50 mm).",Admin,29/4/2020,53,"23,20%",,DOCUMENT
1039,eventos meteorológicos,viento, Alerta amarilla para doce departamentos del país. - ECOS UY,"Se prevén precipitaciones abuntantes entre 20-50 mm en 6 horas, ocasional caída de granizo, rachas de viento fuerte del SW entre 60-75 km/h e intensa actividad eléctrica.",Admin,29/4/2020,30,"21,40%",,DOCUMENT
1040,eventos meteorológicos,lluvia, Alerta amarilla para doce departamentos del país. - ECOS UY,"Se prevén precipitaciones abuntantes entre 20-50 mm en 6 horas, ocasional caída de granizo, rachas de viento fuerte del SW entre 60-75 km/h e intensa actividad eléctrica.",Admin,29/4/2020,30,"21,40%",,DOCUMENT
